,id,text,label,text_final
348,349,"['ساسكو', 'السيارات', 'يسير', 'مرتفع', 'بقوه', 'ارباحه', 'اغلاقه', 'ايجابي', 'اختراق', 'المقاومه', 'لتحول', 'مستوى', 'دعم', 'حالي']",1,"['ساس', 'سيار', 'يسير', 'مرتفع', 'بقو', 'ارباح', 'اغلاق', 'ايجاب', 'اختراق', 'مقاومه', 'تحول', 'مستوى', 'دعم', 'حال']"
349,350,"['سهم', 'الطباعه', 'والتغليف', 'نسبه']",1,"['سهم', 'طباعه', 'تغليف', 'نسب']"
350,351,"['سهم', 'الواحه', 'اشترى', 'السهم', 'لا', 'تفرط', 'السهم', 'سيسعدك', 'باذن', 'اله', 'والنتايج', 'طيبه']",1,"['سهم', 'واحه', 'اشترى', 'سهم', 'لا', 'تفرط', 'سهم', 'سيسعد', 'باذ', 'اله', 'نتايج', 'طيب']"
351,352,"['صباحكم', 'اخضر']",1,"['صباح', 'اخضر']"
352,353,"['مبروك', 'لملاك', 'البحري', 'حق', 'المستهدق']",1,"['مبر', 'لمل', 'بحر', 'حق', 'مستهدق']"
353,354,"['مبروك', 'لملاك', 'سهم', 'الرياض', 'حق', 'المستهدف', 'ومتابعين', 'الهدف']",1,"['مبر', 'لمل', 'سهم', 'رياض', 'حق', 'مستهدف', 'متابع', 'هدف']"
354,355,"['مبروك', 'ماتحق', 'سهم', 'البحري', 'بروج', 'توزيع', 'لسهم', 'مطلوب', 'لا', 'يفوتكم', 'متابعته', 'اتخاذ', 'القرار', 'بالشراء', 'رويتي', 'السهم', 'يتجاوز']",1,"['مبر', 'ماتحق', 'سهم', 'بحر', 'روج', 'توزيع', 'لسهم', 'مطلوب', 'لا', 'يفو', 'متابع', 'اتخاذ', 'قرار', 'شراء', 'رو', 'سهم', 'يتجاوز']"
355,356,"['مبروك', 'دله']",1,"['مبر', 'دله']"
356,357,"['يتراجع', 'باكثر', 'من', 'نقطه', 'قرب', 'مستوى', 'نقطه']",0,"['يتراجع', 'اكثر', 'من', 'نقط', 'قرب', 'مستوى', 'نقط']"
357,358,"['الخير', 'لاغلاق', 'مستويات', 'نقطه', 'الاغلاق', 'نقطه', 'وبتحسن', 'قيم', 'التداول', 'مليارات', 'فنيا', 'العوده', 'بشموع', 'ارتدادته', 'داخل', 'الاتجاه', 'الصاعد', 'والهدف', 'العلوي', 'الفتره', 'القادمه', 'وكسر', 'بكميات', 'دعوم', 'وتبقى', 'الاحداث', 'الجوسياسيه', 'الاعتبار']",1,"['خير', 'اغلاق', 'مستو', 'نقط', 'اغلاق', 'نقط', 'تحس', 'قيم', 'تداول', 'مليار', 'فن', 'عوده', 'شموع', 'ارتداد', 'داخل', 'اتجاه', 'صاعد', 'هدف', 'علو', 'فتره', 'قادمه', 'كسر', 'بكم', 'دعوم', 'تبقى', 'احداث', 'جوسياسيه', 'اعتبار']"
358,359,"['يتراجع', 'باكثر', 'من', 'نقطه', 'قرب', 'مستوى', 'ال', 'نقطه', 'بضغط', 'من', 'قطاع']",0,"['يتراجع', 'اكثر', 'من', 'نقط', 'قرب', 'مستوى', 'نقط', 'ضغط', 'من', 'قطاع']"
359,360,"['ادراج', 'و', 'تداول', 'شركه', 'ارامكو', 'له', 'العديد', 'من', 'الفوايد', 'من', 'ضمنها', 'توجيه', 'جزء', 'من', 'سيوله', 'الاكتاب', 'لتحقيق', 'رويه', 'لفت', 'النظر', 'عالميا', 'لسوق', 'الاسهم', 'السعودي', 'زياده', 'حجم', 'السوق', 'و', 'زياده', 'حجم', 'التداول', 'اتوقع', 'احجام', 'و', 'قيم', 'التداولات', 'سوف', 'تزداد', 'خاصه', 'بعد', 'ادراج', 'المزيد', 'من', 'ادوات', 'الاستثمار', 'الجديده', 'مستقبلا']",1,"['ادراج', 'تداول', 'شرك', 'ارام', 'له', 'عديد', 'من', 'فوايد', 'من', 'ضمن', 'توج', 'جزء', 'من', 'سيول', 'اكتاب', 'تحقيق', 'رو', 'لفت', 'نظر', 'عالم', 'لسوق', 'اسهم', 'سعود', 'زياد', 'حجم', 'سوق', 'زياد', 'حجم', 'تداول', 'اتوقع', 'احجام', 'قيم', 'تداول', 'سوف', 'تزداد', 'خاص', 'بعد', 'ادراج', 'مزيد', 'من', 'ادو', 'استثمار', 'جديده', 'مستقبل']"
360,361,"['ارامكو', 'ليست', 'في', 'حاجه', 'لتسويقكم', 'المتدني', 'ولم', 'تكن', 'افضل', 'شركه', 'في', 'العالم', 'بالتضليل', 'او', 'الخدعه', 'واحذر', 'من', 'بعضهم', 'الذين', 'يوزعون', 'الامال', 'بصوره', 'مبالغ', 'فيها', 'ثم', 'يصاب', 'الناس', 'بالخيبه', 'عن', 'الحصول', 'على', 'نجاح', 'لا', 'يرقى', 'لتوقعاتهم', 'او', 'امالهم', 'هذا', 'امر', 'عجيب', 'فعلا']",1,"['ارام', 'ليس', 'في', 'حاج', 'تسويق', 'متدن', 'ولم', 'تكن', 'افضل', 'شرك', 'في', 'عالم', 'تضليل', 'خدعه', 'واحذر', 'من', 'بعض', 'ذين', 'يوزع', 'امال', 'صور', 'مبالغ', 'فيه', 'ثم', 'يصاب', 'ناس', 'خيبه', 'عن', 'حصول', 'على', 'نجاح', 'لا', 'يرقى', 'توقع', 'امال', 'هذا', 'امر', 'عجيب', 'فعل']"
361,362,"['استنى', 'مكافايتي', 'تنزل', 'عشان', 'اخش', 'اكتاب', 'ارامكو']",1,"['استنى', 'مكافا', 'تنزل', 'عشا', 'اخش', 'اكتاب', 'ارام']"
362,363,"['اعلان', 'الملكه', 'عن', 'طرح', 'جزء', 'من', 'اسهم', 'ارامكو', 'السعوديه', 'لاكتاب', 'العام', 'سيتيح', 'لمستثمرين', 'المساهمه', 'في', 'هذه', 'الشركه', 'الرايده', 'على', 'مستوى', 'العالم', 'وسيحدث', 'نقله', 'نوعيه', 'في', 'تعزيز', 'حجم', 'السوق', 'الماليه', 'السعوديه', 'لتكون', 'في', 'مصاف', 'الاسواق', 'العالميه', 'الملك', 'سلمان', 'بن', 'عبدالعزيز', 'مجلس', 'الشورى']",1,"['اعلا', 'ملكه', 'عن', 'طرح', 'جزء', 'من', 'اسهم', 'ارام', 'سعوديه', 'اكتاب', 'عام', 'سيتيح', 'مستثمر', 'مساهمه', 'في', 'هذه', 'شركه', 'رايده', 'على', 'مستوى', 'عالم', 'سيحدث', 'نقل', 'نوع', 'في', 'تعزيز', 'حجم', 'سوق', 'ماليه', 'سعوديه', 'لتكو', 'في', 'مصاف', 'اسواق', 'عالميه', 'ملك', 'سلما', 'عبدالعزيز', 'مجلس', 'شورى']"
363,364,"['اعلان', 'طرح', 'جزء', 'من', 'اسهم', 'ارامكو', 'سيتيح', 'لمستثمرين', 'داخل', 'الملكه', 'وخارجها', 'لمساهمه', 'في', 'هذه', 'الشركه', 'الرايده', 'على', 'مستوى', 'العالم', 'ما', 'يودي', 'الى', 'جلب', 'الاستثمارات', 'وخلق', 'الاف', 'الوظايف', 'ويعز', 'من', 'حجم', 'السوق', 'الماليه']",1,"['اعلا', 'طرح', 'جزء', 'من', 'اسهم', 'ارام', 'سيتيح', 'مستثمر', 'داخل', 'ملكه', 'خارج', 'لمسا', 'في', 'هذه', 'شركه', 'رايده', 'على', 'مستوى', 'عالم', 'ما', 'يود', 'الى', 'جلب', 'استثمار', 'خلق', 'الاف', 'وظايف', 'يعز', 'من', 'حجم', 'سوق', 'ماليه']"
364,365,"['اعلان', 'طرح', 'جزء', 'من', 'اسهم', 'ارامكو', 'سيتيح', 'لمستثمرين', 'داخل', 'الملكه', 'وخارجها', 'لمساهمه', 'في', 'هذه', 'الشركه', 'الرايده', 'على', 'مستوى', 'العالم', 'ما', 'يودي', 'الى', 'جلب', 'الاستثمارات', 'وخلق', 'الاف', 'الوظايف', 'ويعز', 'من', 'حجم', 'السوق', 'الماليه', 'السعوديه']",1,"['اعلا', 'طرح', 'جزء', 'من', 'اسهم', 'ارام', 'سيتيح', 'مستثمر', 'داخل', 'ملكه', 'خارج', 'لمسا', 'في', 'هذه', 'شركه', 'رايده', 'على', 'مستوى', 'عالم', 'ما', 'يود', 'الى', 'جلب', 'استثمار', 'خلق', 'الاف', 'وظايف', 'يعز', 'من', 'حجم', 'سوق', 'ماليه', 'سعوديه']"
365,366,"['رصد', 'لاسهم', 'التي', 'ت', 'اعلى', 'سعر', 'في', 'اسبوعا']",1,"['رصد', 'لاس', 'الت', 'اعلى', 'سعر', 'في', 'اسبوع']"
366,367,"['اقتصاد', 'وطناقتصاد', 'حاضراقتصاد', 'لاجيال', 'القادمهواله', 'لو', 'كان', 'الاكتاب', 'بدون', 'عوايد', 'ماديهبس', 'لمجرد', 'دعم', 'الدوله', 'واقتصادها', 'لكان', 'كافيانت', 'تكتب', 'في', 'ارامكو', 'فانت', 'تدعم', 'وطنك', 'ونفسك', 'واولادك', 'وتدعم', 'دينك', 'بلاد', 'الحرمين', 'اقتصاد', 'ماضي', 'وحاضر', 'ومستقبلالهم', 'وفق', 'بلادنا', 'لكل', 'خير']",1,"['اقتصاد', 'طناقتصاد', 'حاضراقتصاد', 'اجيال', 'قادمهواله', 'لو', 'كان', 'اكتاب', 'بدو', 'عوايد', 'ماديهبس', 'مجرد', 'دعم', 'دوله', 'واقتصاد', 'لكا', 'افيان', 'تكتب', 'في', 'ارام', 'فان', 'تدعم', 'وطن', 'نفس', 'واولاد', 'تدعم', 'دين', 'لاد', 'حرم', 'اقتصاد', 'ماض', 'حاضر', 'مستقبلال', 'وفق', 'لاد', 'لكل', 'خير']"
367,368,"['نمو', 'ارباح', 'المتقدمه', 'لبتروكيماويات', 'السعوديه', 'ب', 'في', 'الربع', 'الثالث', 'من']",1,"['نمو', 'ارباح', 'متقدمه', 'بتروكيماو', 'سعوديه', 'ب', 'في', 'ربع', 'ثالث', 'من']"
368,369,"['اقول', 'لحسابات', 'الوهميه', 'الا', 'تحذر', 'من', 'مخاطر', 'الاكتاب', 'في', 'ارمكوا', 'موت', 'قهر', 'والحمد', 'اله', 'اغلب', 'الشعب', 'يريد', 'الاكتاب', 'وجميع', 'افراد', 'العايله', 'قاموا', 'بالاكتاب', 'وباذن', 'اله', 'سوق', 'يكون', 'اكتاب', 'ناجح']",1,"['اقول', 'حساب', 'وهميه', 'الا', 'تحذر', 'من', 'مخاطر', 'اكتاب', 'في', 'ارمك', 'موت', 'قهر', 'حمد', 'اله', 'اغلب', 'شعب', 'يريد', 'اكتاب', 'جميع', 'افراد', 'عايله', 'قامو', 'اكتاب', 'باذ', 'اله', 'سوق', 'يكو', 'اكتاب', 'ناجح']"
369,370,['اداء'],0,['اداء']
370,371,"['اكتاب', 'ارامكو', 'اشوف', 'انه', 'خطوه', 'ناجحه', 'لاصحاب', 'الادخارات', 'دامك', 'مخلي', 'فلوسك', 'بالصراف', 'اكتب', 'بربعها', 'وانسى', 'عنه', 'كم', 'سنه', 'ماراح', 'تندم', 'ارامكو', 'شركه', 'قويه', 'ولها', 'مكانتها', 'بالسوق', 'العالمي', 'واكبر', 'غلطه', 'انك', 'تسلف', 'قيمه', 'الاكتاب', 'اذا', 'ماعندك', 'سيرله', 'لا', 'تغامر']",1,"['اكتاب', 'ارام', 'اشوف', 'انه', 'خطو', 'ناجح', 'اصحاب', 'ادخار', 'دام', 'مخل', 'لوس', 'صراف', 'اكتب', 'ربع', 'وانسى', 'عنه', 'كم', 'سنه', 'ماراح', 'تندم', 'ارام', 'شرك', 'قو', 'وله', 'مكان', 'سوق', 'عالم', 'واكبر', 'غلط', 'انك', 'تسلف', 'قيم', 'اكتاب', 'اذا', 'ماعند', 'سيرل', 'لا', 'تغامر']"
371,372,"['ترقب', 'اعلان', 'نتايج', 'البنوك', 'يسيطر', 'على', 'تداولات', 'في', 'جلسه', 'الاحد', 'وهل', 'يستمر', 'نشاط', 'التداولات', 'في', 'مع']",0,"['ترقب', 'اعلا', 'نتايج', 'بنوك', 'يسيطر', 'على', 'تداول', 'في', 'جلس', 'احد', 'وهل', 'يستمر', 'نشاط', 'تداول', 'في', 'مع']"
372,373,"['اكتاب', 'ارامكو', 'فرصه', 'لاتفوتك', 'نقطه', 'على', 'اخر', 'السطر', 'توصيه', 'بريالين', 'بس', 'هذه', 'الحقيقه', 'لاتفوتك', 'رعاك', 'اله']",1,"['اكتاب', 'ارام', 'فرص', 'لاتف', 'نقط', 'على', 'اخر', 'سطر', 'توص', 'ريال', 'بس', 'هذه', 'حقيقه', 'لاتف', 'رعا', 'اله']"
373,374,"['اكتاب', 'ارامكو', 'لافراد', 'وعدها', 'مليار', 'سهم', 'واعتقد', 'انها', 'فرصه', 'لايجب', 'ان', 'يوفتها', 'اي', 'مقتدر', 'اكتاب', 'ارامكو', 'فرصه', 'وربما', 'انه', 'لن', 'لايطال', 'اي', 'مكتب', 'اكثر', 'من', 'سهم', 'واله', 'اعلم']",1,"['اكتاب', 'ارام', 'افراد', 'وعد', 'مليار', 'سهم', 'واعتقد', 'انه', 'فرص', 'ايجب', 'يوف', 'اي', 'مقتدر', 'اكتاب', 'ارام', 'فرص', 'ربم', 'انه', 'لن', 'ايطال', 'اي', 'مكتب', 'اكثر', 'من', 'سهم', 'وال', 'اعلم']"
374,375,"['اكتاب', 'ارامكو', 'لي', 'عنده', 'فلوس', 'زايده', 'ولا', 'وده', 'يستثمرها', 'في', 'اشياء', 'مجهود', 'ومتابعه', 'وخطر', 'الخساره', 'مثلا', 'شخص', 'عنده', 'الف', 'ريال', 'بدال', 'ما', 'يزكي', 'كل', 'سنه', 'ريال', 'يكتب', 'بارامكو', 'ويجيه', 'ربح', 'ريال', 'سنوي']",1,"['اكتاب', 'ارام', 'لي', 'عند', 'لوس', 'زايد', 'ولا', 'وده', 'يستثمر', 'في', 'اشياء', 'مجهود', 'متابع', 'خطر', 'خساره', 'مثل', 'شخص', 'عند', 'الف', 'ريال', 'دال', 'ما', 'يزك', 'كل', 'سنه', 'ريال', 'يكتب', 'ارام', 'ويج', 'ربح', 'ريال', 'سنو']"
375,376,"['اكتاب', 'اعمار', 'كان', 'عد', 'المكتبين', 'مليونفما', 'بالك', 'في', 'ارامكو', 'التي', 'صاحبها', 'اعلام', 'وترقب', 'قوي', 'وليست', 'محتكره', 'على', 'المواطنين', 'مواطن', 'خليجي', 'مقيم', 'اتوقع', 'سوف', 'يصل', 'الى', 'او', 'مليون', 'مكتب', 'والعلم', 'عند', 'اله', 'يعني', 'اتوقع', 'حصت', 'كل', 'مكتب', 'مابين', 'الى', 'سهم', 'لافراد']",1,"['اكتاب', 'اعمار', 'كان', 'عد', 'مكتب', 'مليونفم', 'بال', 'في', 'ارام', 'الت', 'صاحب', 'اعلام', 'ترقب', 'قو', 'ليس', 'محتكر', 'على', 'مواطن', 'مواط', 'خليج', 'مقيم', 'اتوقع', 'سوف', 'يصل', 'الى', 'مليو', 'مكتب', 'علم', 'عند', 'اله', 'يعن', 'اتوقع', 'حصت', 'كل', 'مكتب', 'ماب', 'الى', 'سهم', 'افراد']"
376,377,"['الجميل', 'انه', 'بعد', 'اكتاب', 'بيصير', 'اغلب', 'الشعب', 'متابع', 'دقيق', 'لسوق', 'الاسهم', 'واسعار', 'النفط', 'واخبار', 'ارامكو']",1,"['جميل', 'انه', 'بعد', 'اكتاب', 'يصير', 'اغلب', 'شعب', 'متابع', 'دقيق', 'لسوق', 'اسهم', 'واسعار', 'نفط', 'واخبار', 'ارام']"
377,378,"['تراجع', 'خساير', 'اليمامه', 'لحديد', 'الى', 'مليون', 'خلال', 'الربع', 'ال', 'بنسبه']",0,"['تراجع', 'خساير', 'يمامه', 'حديد', 'الى', 'مليو', 'خلال', 'ربع', 'نسب']"
378,379,"['السهم', 'الواحد', 'نصيحه', 'اكتب', 'اذا', 'نزلت', 'تداول', 'راح', 'توفر', 'بالسهم', 'ريال']",1,"['سهم', 'واحد', 'نصيح', 'اكتب', 'اذا', 'نزل', 'تداول', 'راح', 'توفر', 'سهم', 'ريال']"
379,380,"['الطرح', 'العام', 'الاولي', 'لشركه', 'ارامكو', 'السعوديه', 'اجتذب', 'طلبات', 'اكتاب', 'بنحو', 'مليار', 'ريال', 'من', 'المستثمرين', 'من', 'الموسات', 'والافراد', 'وبنهايه', 'اليوم', 'الخميس', 'حوالي', 'مليون', 'مكتب', 'من', 'المستثمرين', 'الافراد', 'ضخوا', 'اكثر', 'من', 'مليار', 'ريال', 'في', 'الطرح', 'حتى', 'الان']",1,"['طرح', 'عام', 'اول', 'لشر', 'ارام', 'سعوديه', 'اجتذب', 'طلب', 'اكتاب', 'بنح', 'مليار', 'ريال', 'من', 'مستثمر', 'من', 'موس', 'افراد', 'وبن', 'يوم', 'خميس', 'حوال', 'مليو', 'مكتب', 'من', 'مستثمر', 'افراد', 'ضخو', 'اكثر', 'من', 'مليار', 'ريال', 'في', 'طرح', 'حتى', 'الان']"
380,381,"['العاطفه', 'الوطنيه', 'تحفز', 'الرغبه', 'الاستثماريه', 'لاكتاب', 'الكبيرنجاح', 'نجاح', 'لرويه', 'الاقتصاديه', 'و', 'تعزيز', 'لشفافيه', 'الماليه', 'في', 'وطن', 'الخير']",1,"['عاطفه', 'وطنيه', 'تحفز', 'رغبه', 'استثماريه', 'اكتاب', 'كبيرنجاح', 'نجاح', 'لرو', 'اقتصاديه', 'تعزيز', 'شفاف', 'ماليه', 'في', 'وطن', 'خير']"
381,382,"['اما', 'في', 'حاله', 'طرح', 'الاسهم', 'لتداول', 'و', 'كان', 'لك', 'رغبه', 'في', 'بيع', 'الاسهم', 'لمستثمر', 'اخر', 'في', 'السوق', 'بيكون', 'البيع', 'على', 'سعر', 'المتداول', 'في', 'ذاك', 'بالسوق', 'و', 'مكن', 'تكون', 'هنا', 'فرصه', 'تحقيق', 'ربح', 'مقابل', 'الاستغناء', 'عن', 'اسهمك', 'كمستثمر']",1,"['اما', 'في', 'حال', 'طرح', 'اسهم', 'تداول', 'كان', 'لك', 'رغب', 'في', 'بيع', 'اسهم', 'مستثمر', 'اخر', 'في', 'سوق', 'يكو', 'بيع', 'على', 'سعر', 'متداول', 'في', 'ذاك', 'سوق', 'مكن', 'تكو', 'هنا', 'فرص', 'تحقيق', 'ربح', 'مقابل', 'استغناء', 'عن', 'اسهم', 'مستثمر']"
382,383,"['اهم', 'ميزه', 'تشجع', 'على', 'هو', 'انك', 'اذا', 'عندك', 'اسهم', 'كافيه', 'في', 'ارامكو', 'فانك', 'لن', 'تضر', 'من', 'ارتفاع', 'البنزين', 'لان', 'ارباحك', 'من', 'اسهم', 'ارامكو', 'سوف', 'تزيد', 'مع', 'ارتفاع', 'سعر', 'البترول']",1,"['اهم', 'ميز', 'تشجع', 'على', 'هو', 'انك', 'اذا', 'عند', 'اسهم', 'كاف', 'في', 'ارام', 'فان', 'لن', 'تضر', 'من', 'ارتفاع', 'بنز', 'لان', 'ارباح', 'من', 'اسهم', 'ارام', 'سوف', 'تزيد', 'مع', 'ارتفاع', 'سعر', 'بترول']"
383,384,"['باختصار', 'ربحي', 'لمواطن', 'على', 'المدى', 'البعيد', 'بشكل', 'مضمون', 'باذن', 'اله', 'بمعنى', 'حسب', 'مفهومي', 'اكتبت', 'بمبلغ', 'الف', 'ريال', 'ربحك', 'بعد', 'تصفيه', 'الضريبه', 'هو', 'لسهم', 'راح', 'يكون', 'مكسبك', 'لمدى', 'البعيد', 'هو', 'ريال', 'مع', 'نهايه', 'لكن', 'احتمال', 'الاسهم', 'تنباع', 'قبل', 'الفتره', 'ويكون', 'الربح', 'اقل']",1,"['اختصار', 'ربح', 'مواط', 'على', 'مدى', 'بعيد', 'شكل', 'مضمو', 'باذ', 'اله', 'معنى', 'حسب', 'مفهوم', 'اكتب', 'مبلغ', 'الف', 'ريال', 'ربح', 'بعد', 'تصف', 'ضريبه', 'هو', 'لسهم', 'راح', 'يكو', 'مكسب', 'لمدى', 'بعيد', 'هو', 'ريال', 'مع', 'نها', 'لكن', 'احتمال', 'اسهم', 'تنباع', 'قبل', 'فتره', 'يكو', 'ربح', 'اقل']"
384,385,"['بجاوب', 'بعض', 'البقر', 'وكذلك', 'المرجفين', 'والخونه', 'اكتاب', 'ارامكو', 'طلع', 'فيه', 'كم', 'حمار', 'يتكلم', 'عنه', 'ويوحون', 'ان', 'اسهم', 'الراجحي', 'او', 'سابك', 'او', 'غيره', 'افضل', 'من', 'الاكتاب', 'باسهم', 'ارامكو', 'من', 'حيث', 'الربحيه', 'والخ', 'الجواب', 'لشله', 'السقط', 'قوه', 'شركه', 'ارامكو', 'ليست', 'كمثلها', 'قوه', 'تجاريه']",1,"['جاوب', 'بعض', 'بقر', 'كذل', 'مرجف', 'والخ', 'اكتاب', 'ارام', 'طلع', 'فيه', 'كم', 'حمار', 'يتكلم', 'عنه', 'يوح', 'اسهم', 'راجح', 'ساب', 'غير', 'افضل', 'من', 'اكتاب', 'باس', 'ارام', 'من', 'حيث', 'ربحيه', 'والخ', 'جواب', 'لشل', 'سقط', 'قوه', 'شرك', 'ارام', 'ليس', 'كمثل', 'قوه', 'تجار']"
385,386,"['حستوني', 'ان', 'الاكتاب', 'في', 'ارامكو', 'يجلب', 'ثروه', 'وارباح', 'عاليه', 'في', 'النهايه', 'مثلها', 'مثل', 'اي', 'شركه', 'مدرجه', 'في', 'سوق', 'الاسهم', 'السعودي']",1,"['حست', 'اكتاب', 'في', 'ارام', 'يجلب', 'ثرو', 'وارباح', 'عال', 'في', 'نهايه', 'مثل', 'مثل', 'اي', 'شرك', 'مدرج', 'في', 'سوق', 'اسهم', 'سعود']"
386,387,"['خادم', 'الحرمين', 'طرح', 'جزء', 'من', 'اسهم', 'ارامكو', 'يجلب', 'الاستثمارات', 'ويعز', 'حجم', 'السوق', 'السعودي', 'وعايدات', 'الطرح', 'ستوجه', 'لصندوق', 'الاستثمارات', 'العامه']",1,"['خادم', 'حرم', 'طرح', 'جزء', 'من', 'اسهم', 'ارام', 'يجلب', 'استثمار', 'يعز', 'حجم', 'سوق', 'سعود', 'عايد', 'طرح', 'ستوج', 'صندوق', 'استثمار', 'عامه']"
387,388,"['خادم', 'الحرمين', 'طرح', 'جزء', 'من', 'اسهم', 'يجلب', 'الاستثمارات', 'ويعز', 'حجم', 'السوق', 'السعودي']",1,"['خادم', 'حرم', 'طرح', 'جزء', 'من', 'اسهم', 'يجلب', 'استثمار', 'يعز', 'حجم', 'سوق', 'سعود']"
388,389,"['خادم', 'الحرمين', 'من', 'مجلس', 'الشورى', 'طرح', 'ارامكو', 'لاكتاب', 'سيخلق', 'الاف', 'الوظايف', 'ويجذب', 'استثمارات', 'اجنبيه']",1,"['خادم', 'حرم', 'من', 'مجلس', 'شورى', 'طرح', 'ارام', 'اكتاب', 'سيخلق', 'الاف', 'وظايف', 'يجذب', 'استثمار', 'اجنب']"
389,390,"['خبير', 'اقتصادي', 'اكتاب', 'ارامكو', 'حدث', 'كبير', 'ولا', 'يوجد', 'طرح', 'في', 'العالم', 'يقابله', 'بالحجم', 'وراس', 'المال']",1,"['خبير', 'اقتصاد', 'اكتاب', 'ارام', 'حدث', 'كبير', 'ولا', 'يوجد', 'طرح', 'في', 'عالم', 'يقابل', 'حجم', 'راس', 'مال']"
390,391,"['سبق', 'خبير', 'اقتصادي', 'اكتاب', 'ارامكو', 'حدث', 'كبير', 'ولا', 'يوجد', 'طرح', 'في', 'العالم', 'يقابله', 'بالحجم', 'وراس', 'المال']",1,"['سبق', 'خبير', 'اقتصاد', 'اكتاب', 'ارام', 'حدث', 'كبير', 'ولا', 'يوجد', 'طرح', 'في', 'عالم', 'يقابل', 'حجم', 'راس', 'مال']"
391,392,"['سيكون', 'الاقبال', 'كبير', 'من', 'الافراد', 'المواطن', 'الخليجي', 'ويصل', 'عد', 'المكتبين', 'اكثرمن', 'مليون', 'شخص', 'وستكون', 'حصه', 'الفرد', 'اقل', 'من', 'سهم', 'ومن', 'يريد', 'التجميع', 'سيكون', 'عن', 'طريق', 'التداول', 'ومن', 'المتوقع', 'ارتفاع', 'سعر', 'السهم', 'عند', 'بدء', 'تداوله']",1,"['سيكو', 'اقبال', 'كبير', 'من', 'افراد', 'مواط', 'خليج', 'يصل', 'عد', 'مكتب', 'اكثرم', 'مليو', 'شخص', 'ستك', 'حصه', 'فرد', 'اقل', 'من', 'سهم', 'ومن', 'يريد', 'تجميع', 'سيكو', 'عن', 'طريق', 'تداول', 'ومن', 'متوقع', 'ارتفاع', 'سعر', 'سهم', 'عند', 'بدء', 'تداول']"
392,393,"['صباح', 'الخير', 'اليوم', 'يبدا', 'اكتاب', 'ارامكو', 'اله', 'يطرح', 'فيه', 'البركه', 'والخير', 'لجميع', 'يارب']",1,"['صباح', 'خير', 'يوم', 'يبد', 'اكتاب', 'ارام', 'اله', 'يطرح', 'فيه', 'بركه', 'خير', 'جميع', 'يارب']"
393,394,"['عزيزي', 'خذ', 'الامور', 'بتفاول', 'ب', 'دوء', 'بمرح', 'قل', 'من', 'تداول', 'الاخبار', 'السلبيه', 'واستماعك', 'لها', 'واستمع', 'لما', 'ي', 'دخل', 'الطمانينه', 'لنفسك', 'دعوه', 'لتامل']",1,"['عزيز', 'خذ', 'امور', 'تفاول', 'ب', 'دوء', 'مرح', 'قل', 'من', 'تداول', 'اخبار', 'سلبيه', 'واستماع', 'لها', 'واستمع', 'لما', 'ي', 'دخل', 'طمانينه', 'لنفس', 'دعو', 'تامل']"
394,395,"['فال', 'السوق', 'بارتفاع', 'نقاط', 'يستهدف', 'وبعدها', 'اتوقع', 'القمه', 'قريبه', 'اتمنى', 'تجاوز', 'حتى', 'نقول', 'ان', 'السوق', 'جني', 'ارباح', 'في', 'حال', 'التراجع', 'دونها', 'اي', 'يعطينا', 'احتمال', 'جني', 'ارباح', 'او', 'كسر', 'القاع', 'والارتداد', 'قبل', 'نتفايل', 'خير', 'بتجاوز']",1,"['فال', 'سوق', 'ارتفاع', 'نقاط', 'يستهدف', 'بعد', 'اتوقع', 'قمه', 'قريب', 'اتمنى', 'تجاوز', 'حتى', 'نقول', 'سوق', 'جن', 'ارباح', 'في', 'حال', 'تراجع', 'دون', 'اي', 'يعط', 'احتمال', 'جن', 'ارباح', 'كسر', 'قاع', 'ارتداد', 'قبل', 'نتفايل', 'خير', 'تجاوز']"
395,396,"['فرصه', 'لمن', 'لديه', 'فايض', 'لايحتاجه', 'وكم', 'يوم', 'ويعود', 'لك', 'عايد', 'مجزي', 'لكن', 'من', 'يريد', 'الربح', 'الحقيقي', 'المضمون', 'ولا', 'يحتاج', 'راس', 'مال', 'عليه', 'ب', 'ويطلب', 'من', 'ملك', 'الملوك', 'جل', 'جلاله', 'خيري', 'الدنيا', 'والاخره']",1,"['فرص', 'لمن', 'لد', 'فايض', 'ايحتاج', 'وكم', 'يوم', 'يعود', 'لك', 'عايد', 'مجز', 'لكن', 'من', 'يريد', 'ربح', 'حقيق', 'مضم', 'ولا', 'يحتاج', 'راس', 'مال', 'عل', 'ب', 'يطلب', 'من', 'ملك', 'ملوك', 'جل', 'جلال', 'خير', 'الدن', 'اخر']"
